DRUGBANK_ID,DB09555,DB09561,DB09563,DB09570,DB09571,DB11093,DB11104,DB11126,DB11228,DB11256,DB11359,DB11362,DB11363,DB11364,DB11367,DB11560,DB11574,DB11575,DB11581,DB11582,DB11591,DB11596,DB11602,DB11609,DB11610,DB11611,DB11613,DB11614,DB11619,DB11699,DB11730,DB11737,DB11793,DB11915,DB11921,DB11943,DB11994,DB12095,DB12161,DB12243,DB12332,DB12598,DB13025,DB13092,DB13139,DB13146,DB13154,DB13155,DB13156,DB13158,DB13164,DB13165,DB13167,DB13179,DB13180
DB01228,0.0589431,0.016,0.00840336,0.0390335,0.0578947,0.0130548,0,0.0150376,0.010101,0.0773263,0.077748,0.0562771,0.0310182,0.0350877,0.0211346,0.0358423,0.0274451,0.0318269,0.0454884,0.0282797,0.0617128,0.0691824,0.00704225,0.0551724,0.0395062,0.0467532,0.0212581,0.0452586,0.0108192,0.0622348,0.0425532,0.0375,0.0527046,0.037037,0.00759494,0.0143946,0.0292056,0.0387029,0.0424312,0.0393873,0.0439078,0.0802676,0.0650558,0.0125495,0.05,0.0181347,0.0365169,0.0234568,0.00962696,0.00835476,0.0540852,0.0489614,0.0545073,0.014652,0.0150754
DB01229,0.0114599,0.00478469,0.00160772,0.00730638,0.0127186,0.00583245,0,0.00949367,0.00476417,0.0183486,0.00684932,0.0158658,0.00796284,0.00913462,0.0133612,0.00806109,0.0165242,0.012945,0.0118179,0.0140338,0.0129199,0.0176877,0.00633484,0.0133883,0.0136555,0.0145577,0.0120513,0.00649614,0.0114901,0.015274,0.00754268,0.00688765,0.0129522,0.0143483,0.0239977,0.00557207,0.0109983,0.0137763,0.00666112,0.0117287,0.00902379,0.0112623,0.00725689,0.011976,0.0115578,0.00634921,0.00481541,0.00949914,0.00599829,0.0263421,0.00831601,0.00727273,0.00700701,0.0163107,0.00949868
DB01231,0.0582192,0.011976,0.0206897,0.0266272,0.111111,0.060241,0,0.0157895,0.00258398,0.0200669,0.0555556,0.0547667,0.0154202,0.016129,0.00713267,0.0186625,0.0137212,0.0136691,0.0162254,0.00734619,0.0464345,0.0191693,0.00399202,0.357143,0.045,0.0194274,0.0108542,0.022942,0.0101382,0.0227704,0.02125,0.019802,0.0262664,0.012285,0.00451977,0.00817996,0.0136364,0.0142857,0.014556,0.0823045,0.0137174,0.0187793,0.0433526,0.0091673,0.035461,0.0402299,0.0608108,0.0148026,0.00642055,0.00742391,0.0277372,0.0355649,0.0319149,0.00787402,0.015873
DB01232,0.0331906,0.00979192,0.005,0.0372285,0.0496278,0.00848485,0,0.0167665,0.00578035,0.0701606,0.0279465,0.0434783,0.0217504,0.0371113,0.0186986,0.0347277,0.0287711,0.064982,0.0330162,0.0251462,0.0610058,0.0676568,0.00782609,0.0308219,0.0248815,0.0555556,0.0355292,0.0298616,0.0127168,0.0373264,0.0322355,0.0175719,0.0388601,0.0511364,0.0124792,0.0211443,0.0176651,0.0382948,0.0320366,0.0291153,0.0249816,0.0390848,0.0303951,0.0143663,0.0349345,0.0120919,0.01625,0.0184,0.0126283,0.0115578,0.0279667,0.0258467,0.027115,0.0110749,0.0192308
DB01233,0.0322581,0.0124481,0.0136364,0.0656566,0.023166,0.0161943,0,0.0151515,0.0087146,0.0347432,0.0685484,0.0329861,0.0364855,0.0225734,0.0222513,0.0138889,0.018548,0.0199313,0.0428689,0.0280702,0.0261628,0.0318379,0.00521739,0.0387097,0.0179211,0.0509804,0.0183739,0.0347826,0.00774527,0.0371622,0.0360046,0.0452489,0.0332226,0.0588928,0.00488069,0.0261122,0.0434783,0.0338164,0.0677732,0.0242424,0.0530401,0.067086,0.106599,0.0152727,0.0367232,0.0199203,0.0265487,0.0421687,0.00862069,0.00561798,0.0317881,0.027027,0.0701754,0.00935551,0.0152091
DB01234,0.00577617,0.0064257,0.00407498,0.00845666,0.00711462,0.011236,0.000823723,0.00948617,0.00409277,0.00893389,0.00314961,0.00690521,0.00628667,0.0089717,0.0073157,0.00694847,0.004111,0.0121803,0.00708592,0.00832178,0.010607,0.00819672,0.0069797,0.0106302,0.00622568,0.0057999,0.00498442,0.00381471,0.042065,0.00682382,0.00528821,0.00235571,0.00554871,0.0116649,0.136616,0.0053424,0.00343446,0.00810811,0.00906516,0.00597461,0.00551572,0.00264201,0.00486787,0.00838574,0.010279,0.00957702,0.00242326,0.00650888,0.00647059,0.385358,0.00505902,0.00701531,0.00585223,0.0102041,0.00949367
DB01235,0.0456026,0.0284091,0.0126582,0.104615,0.0860215,0.032967,0,0.0459184,0.00755668,0.0436242,0.0918919,0.0250482,0.0294345,0.0427807,0.022792,0.037325,0.0197477,0.0297101,0.0291096,0.0249538,0.0455285,0.0416667,0.00782779,0.0443548,0.0833333,0.0665962,0.0194037,0.0447761,0.0100273,0.0279851,0.0234568,0.0260586,0.0371058,0.0320988,0.00505334,0.0162933,0.0271493,0.0998613,0.0365497,0.0416667,0.0301783,0.0746988,0.0938416,0.0167811,0.192157,0.0546448,0.0974026,0.0571429,0.0126783,0.00661765,0.025788,0.0283976,0.174419,0.00888889,0.0625
DB01236,0.00980392,0.0645161,0.0227273,0.00826446,0.0235294,0.028169,0.037037,0.0227273,0.0178571,0.0039604,0.0116279,0.00968523,0.00413565,0.00732601,0.005,0.00363636,0.00229885,0.00461538,0.00462107,0.0040404,0.00956023,0.00375235,0.0152284,0.0140845,0.00952381,0.00224215,0.0019656,0.00152905,0.00404449,0.00925926,0.00280899,0.00585938,0.00452489,0.0055788,0.00479904,0.00340909,0.00176991,0.018018,0.00507614,0.00628931,0.00315457,0.0030303,0.0078125,0.00246914,0.016129,0.04,0,0.00784314,0.00769231,0.00561347,0.0033389,0.00771208,0.0162162,0.00762389,0.0229885
DB01237,0.227799,0.0229885,0.0194805,0.0348837,0.117978,0.010929,0,0.020202,0.0153453,0.033389,0.0585106,0.0558882,0.0153139,0.0184211,0.0127479,0.0294574,0.0237176,0.0128571,0.0195578,0.0128205,0.0457516,0.0286169,0.0138614,0.122807,0.112245,0.0233978,0.0199147,0.0226667,0.00637523,0.0320151,0.0222772,0.0245098,0.0490566,0.017094,0.00506187,0.00708502,0.0149701,0.0367454,0.018759,0.0836653,0.0218579,0.032634,0.0451977,0.00987092,0.0561404,0.0160428,0.0849673,0.0178862,0.00952381,0.00441176,0.0378457,0.0349076,0.0416667,0.0123043,0.0203046
DB01238,0.0346021,0.00881057,0.0045977,0.06,0.0301075,0.0130719,0,0.0083682,0.00445104,0.0297824,0.0367965,0.0506494,0.0374677,0.027735,0.0132383,0.0305677,0.024952,0.0328467,0.0602151,0.0281899,0.0454545,0.0288568,0.00380228,0.034749,0.0204918,0.0523732,0.0257384,0.0586451,0.00873999,0.032419,0.0375235,0.064554,0.0372208,0.0334262,0.00632911,0.0224539,0.0345572,0.042885,0.0389884,0.0356473,0.0331658,0.0695266,0.0673235,0.0138539,0.0621572,0.00858369,0.0300231,0.0330673,0.00659341,0.00611247,0.0888158,0.0411687,0.102662,0.00679694,0.00838574
DB01239,0.0464345,0.00204082,0.00642398,0.091354,0.0260521,0.00403226,0,0.00389864,0.00282486,0.0196937,0.0427699,0.0293399,0.0399746,0.00864553,0.00982318,0.0284211,0.0202258,0.0194346,0.0299728,0.0164756,0.0325027,0.0169492,0.00243013,0.0383212,0.0191939,0.0369497,0.0169212,0.0756972,0.00567376,0.0386007,0.0233603,0.0206298,0.025974,0.0132626,0.00286533,0.0108192,0.059893,0.0435194,0.0149402,0.0245184,0.0231437,0.05,0.0722135,0.0198634,0.0513699,0.00399202,0.0301075,0.0239913,0.0042328,0.0041866,0.026,0.0238095,0.0587219,0.00495049,0.00390625
DB01240,0.0138408,0.0182648,0.00950119,0.0179445,0.0174292,0.0156951,0,0.0444444,0.0278207,0.0218894,0.0152174,0.0165816,0.00822264,0.0234375,0.0218295,0.0163577,0.00806834,0.0224378,0.00963524,0.0284431,0.0190797,0.0200669,0.027668,0.0194553,0.0188679,0.0119142,0.00707744,0.00680934,0.0162842,0.0238394,0.012963,0.00674916,0.0135301,0.0270522,0.0239163,0.00959233,0.0106838,0.0163305,0.0167015,0.0150376,0.00893744,0.00851064,0.0175439,0.00883838,0.0197133,0.0200445,0.00930233,0.0383275,0.0272727,0.0142768,0.00925926,0.0117955,0.0252708,0.0289474,0.049217
DB01241,0.036036,0.025,0.0222222,0.0911681,0.0414747,0.0547264,0,0.0223214,0.00952381,0.0286624,0.0917874,0.0334572,0.03125,0.0197044,0.0150479,0.0298063,0.0255991,0.0351003,0.0469684,0.0253394,0.0537125,0.0258752,0.0093633,0.0801527,0.0515021,0.0361083,0.0220554,0.0447368,0.00981267,0.0304659,0.0240096,0.0565428,0.0300353,0.0238095,0.0111483,0.012884,0.0382916,0.0555556,0.0280505,0.0418118,0.0264901,0.0854503,0.108939,0.0142003,0.119454,0.0742574,0.0604396,0.0532258,0.0106707,0.0108853,0.0378682,0.0290698,0.155477,0.0163577,0.0316742
DB01242,0.04811,0.0021322,0.00672646,0.0710744,0.038055,0.00632911,0,0.00406504,0.00291121,0.0213004,0.0446809,0.0366162,0.0365151,0.0134328,0.00800801,0.027957,0.0209125,0.0239521,0.0368567,0.0174672,0.044843,0.0184382,0.00249377,0.0418251,0.02,0.0459307,0.018341,0.0839304,0.00575954,0.0306748,0.0294659,0.0211111,0.0216867,0.0227273,0.00337838,0.0141844,0.0178384,0.0454106,0.0256937,0.0463822,0.025641,0.0410765,0.0541401,0.0124844,0.062724,0.00416667,0.0315315,0.0245536,0.004329,0.00484848,0.0360825,0.0270968,0.0666667,0.00503778,0.00407332
DB01243,0.0527859,0.00458716,0.00507614,0.0700809,0.0300429,0.00892857,0,0.00829876,0,0.0153846,0.0810811,0.0251799,0.0171131,0.00705882,0.00531915,0.0382916,0.0144385,0.0146036,0.0222589,0.0250223,0.0333839,0.0147493,0.00181159,0.0241379,0.0277778,0.041791,0.0214352,0.0603675,0.00262467,0.0315236,0.0176056,0.0586371,0.0364583,0.0127462,0.00219298,0.0277778,0.0286123,0.0310174,0.0149457,0.0262295,0.0193798,0.0297872,0.0431472,0.0223714,0.0588235,0.0131579,0.0507614,0.037325,0.0149925,0.00285103,0.0258503,0.032197,0.072327,0.0010582,0.0125523
DB01244,0.0501253,0.0295203,0.0117647,0.0339367,0.115242,0.0106007,0,0.0133779,0.0142566,0.0271041,0.0380623,0.0750853,0.0244078,0.0295359,0.0124069,0.02,0.0208659,0.0194631,0.0252366,0.0108878,0.0421941,0.0246575,0.0250836,0.0753012,0.0357143,0.0307263,0.0213152,0.0308789,0.0066778,0.0301587,0.03,0.0210379,0.0265625,0.0331858,0.00532481,0.0157553,0.0130039,0.0182857,0.03861,0.0843023,0.0167665,0.0168224,0.0351648,0.00632911,0.033419,0.0174825,0.030888,0.0153631,0.00820793,0.00686342,0.0343075,0.0521739,0.0335052,0.0120724,0.0134228
DB01245,0.0147059,0.0151515,0.277778,0.00823045,0.0232558,0.0136986,0,0.0111111,0.00704225,0.00594059,0.0114943,0.0121065,0.00247525,0.00729927,0.00332226,0.00362976,0.00229753,0.00461184,0.00276498,0.00302419,0.00570342,0.00374532,0.00501253,0.0211268,0.00943396,0.00336323,0.00147275,0.00459418,0.00302725,0.00691244,0.00704225,0.00389105,0.00678733,0.00417246,0.00179319,0.0011325,0.00176678,0.00295421,0.00506757,0.0125786,0.00473186,0,0.0117188,0.000821018,0.0106383,0.0128205,0,0.00194553,0.0019084,0.00239617,0.00500835,0.0102828,0.00531915,0.00252525,0.011236
DB01246,0.0405405,0.0125786,0.00668896,0.0330578,0.0457317,0.00611621,0,0.0116959,0.00744879,0.0200535,0.0652174,0.0306279,0.017301,0.0172414,0.0105882,0.0332481,0.0116338,0.0149448,0.0174242,0.0146104,0.0356671,0.0167095,0.00923077,0.0416667,0.0225989,0.0176991,0.0127979,0.0190157,0.00482703,0.0406015,0.0232068,0.0144737,0.0218978,0.0177083,0.00311688,0.0224417,0.0148148,0.0152174,0.0204082,0.0558376,0.0101925,0.0190972,0.028,0.00889802,0.0324826,0.0151976,0.0163934,0.0171731,0.00775194,0.00532623,0.0263473,0.0302067,0.0254042,0.00962464,0.0117302
DB01247,0.0505952,0.00947867,0.0105263,0.0398936,0.135922,0.0232558,0,0.0171674,0.00465116,0.0397456,0.0446429,0.0601504,0.0149142,0.0193237,0.0162602,0.0219298,0.017761,0.0118384,0.0215232,0.0142222,0.0336907,0.0364742,0.00366972,0.0858209,0.0411523,0.0358209,0.0143852,0.0308483,0.00706714,0.0300353,0.0286738,0.0279503,0.0386643,0.011655,0.00496415,0.0127827,0.0273775,0.0325407,0.0136799,0.0886525,0.0426099,0.0391304,0.0384615,0.00738007,0.0434783,0.0180995,0.0414508,0.0216383,0.00902256,0.00502152,0.030303,0.0305927,0.0436137,0.00642398,0.0172414
DB01248,0.0121244,0.00508187,0.00170843,0.00772002,0.0135059,0.00619369,0,0.0100784,0.00502765,0.0150823,0.00727069,0.0166985,0.00826446,0.00964467,0.0140044,0.00845572,0.0182568,0.0134228,0.0111913,0.0146122,0.0135624,0.0144339,0.00666667,0.0141921,0.0144928,0.0139969,0.012409,0.00679983,0.0119626,0.0160681,0.00788709,0.00723,0.0136214,0.0150063,0.0244861,0.00580945,0.011535,0.014419,0.0069808,0.0124257,0.00858369,0.0118753,0.00766479,0.0124309,0.012234,0.00674157,0.00511654,0.0099728,0.00629496,0.0273451,0.0087146,0.0076555,0.00741525,0.0166261,0.010084
DB01249,0.0166667,0.0436364,0.0152672,0.0197368,0.0198676,0.017301,0,0.0401338,0.00796813,0.0355619,0.0131579,0.0257235,0.016289,0.0333333,0.0210657,0.0144357,0.00976362,0.0146179,0.021875,0.0175879,0.0162822,0.0327869,0.0114007,0.0195531,0.0186916,0.0304991,0.0111857,0.0103806,0.00746888,0.0265625,0.0207424,0.00821918,0.0294118,0.0139935,0.00636943,0.0385701,0.0194301,0.0123874,0.0162095,0.0297297,0.0362757,0.0147059,0.021322,0.011955,0.0353535,0.0274914,0.00732601,0.0137931,0.0136054,0.00545331,0.0173267,0.0216667,0.0148883,0.00996016,0.0402685
DB01250,0.0301205,0.01,0.00555556,0.169231,0.0324074,0.0195122,0,0.018018,0,0.0321027,0.0772947,0.025974,0.0352761,0.0148148,0.0137174,0.0284006,0.0189702,0.0234209,0.0329392,0.016187,0.0310559,0.030722,0.00186916,0.0332103,0.0660793,0.0435664,0.0168303,0.0449141,0.00534283,0.04,0.030303,0.0251969,0.0375671,0.0130024,0.0033241,0.019,0.0524738,0.047619,0.015299,0.034965,0.0362416,0.0885781,0.16568,0.0226586,0.144366,0.0288462,0.0857143,0.0483871,0.00917431,0.00361011,0.0250348,0.0232558,0.113402,0.00323974,0.0273973
DB01251,0.0304288,0.0100167,0.00516351,0.0609756,0.0296053,0.013245,0,0.00963082,0.00733496,0.0428714,0.0313015,0.0436681,0.0528529,0.0356234,0.0251346,0.02058,0.0293057,0.0482955,0.064833,0.0309348,0.0788675,0.0406977,0.00535332,0.0427481,0.0270701,0.0702016,0.0230159,0.0400697,0.00922266,0.0350318,0.0424293,0.0242954,0.0369198,0.0310966,0.00865604,0.0149893,0.0346442,0.0464316,0.0347032,0.0264317,0.039823,0.0687961,0.0932785,0.0173712,0.0550725,0.0164745,0.0224138,0.0303327,0.00758294,0.00957207,0.0344828,0.0332963,0.0582242,0.0106222,0.0096463
DB01252,0.0522388,0.0216607,0.011583,0.0290179,0.130112,0.024735,0,0.0371622,0.0100604,0.0417266,0.0375427,0.0514096,0.0163352,0.0535332,0.0199005,0.0322148,0.0192308,0.0346467,0.0179547,0.0159396,0.0448808,0.0401107,0.00981997,0.0776119,0.0419355,0.0500945,0.0208145,0.0210773,0.0168067,0.0299685,0.0298673,0.0166667,0.0393082,0.0319032,0.00906667,0.0204082,0.0168831,0.0431235,0.0357599,0.0771429,0.0178998,0.0185874,0.0326087,0.00985222,0.0410256,0.0350877,0.0383142,0.0209497,0.0122951,0.0116919,0.0250627,0.0304569,0.0438144,0.011011,0.0479452
DB01253,0.0159475,0.00747863,0.0043573,0.0172414,0.0222694,0.00635593,0,0.0115063,0.00345423,0.0289963,0.0136698,0.0213102,0.0190058,0.0258237,0.0164835,0.0192582,0.0178641,0.0158213,0.0155119,0.0212882,0.0173787,0.0254176,0.00551181,0.0159204,0.0134021,0.0284553,0.0188679,0.0145695,0.00808625,0.058871,0.0127307,0.0108932,0.0320312,0.019783,0.004329,0.010333,0.0255864,0.0183366,0.0315568,0.0126953,0.0250678,0.0125733,0.0152057,0.0160039,0.0191205,0.00738397,0.00648649,0.0109012,0.00863931,0.00613787,0.0172058,0.0317073,0.0133206,0.0102843,0.0115183
DB01254,0.0337423,0.00754717,0.0118343,0.0289017,0.0183486,0.00932836,0,0.0108696,0.00266312,0.028481,0.0239852,0.0498221,0.0218712,0.0178082,0.013245,0.0240964,0.0160772,0.0148741,0.0464334,0.0173974,0.0289256,0.0266121,0.00346821,0.0251256,0.0141343,0.0318182,0.0158023,0.0312213,0.00619835,0.0307868,0.0544157,0.0424178,0.0351873,0.0136402,0.00468823,0.0219365,0.0298805,0.0361664,0.0152964,0.0261438,0.0231696,0.0256739,0.03125,0.0144404,0.0217729,0.00924214,0.0195313,0.0134159,0.011213,0.00525394,0.0711423,0.0373945,0.0266041,0.00558214,0.0108893
DB01255,0.0695364,0.0223464,0.0188679,0.0403458,0.36,0.027027,0,0.040201,0.0100503,0.0558376,0.0515464,0.0616302,0.0129376,0.0652174,0.0344828,0.0308166,0.021966,0.0164286,0.0168919,0.0249077,0.0420032,0.0516129,0.0117417,0.101266,0.0721154,0.0520291,0.0160226,0.021164,0.0127737,0.0317164,0.0259259,0.0226537,0.0485981,0.0257038,0.00617631,0.00908174,0.016369,0.037859,0.0274566,0.0905512,0.0258856,0.0298851,0.0302198,0.00830816,0.0551724,0.037234,0.0490798,0.0177419,0.00944882,0.0095729,0.0271817,0.0408998,0.0445205,0.0122358,0.040404
DB01256,0.00990991,0.00822199,0.0041841,0.00958188,0.00906344,0.0102249,0,0.0120846,0.00671141,0.0171674,0.0060241,0.0106222,0.00948317,0.017094,0.0174263,0.0124224,0.00910816,0.0211494,0.0131579,0.0121951,0.0140548,0.013986,0.00920952,0.0133971,0.011893,0.0083612,0.0126843,0.00512164,0.0170576,0.0662983,0.00866873,0.00421348,0.00890869,0.0205864,0.0188828,0.00615557,0.00611413,0.0133588,0.0168464,0.00844278,0.00583658,0.00564972,0.00859845,0.00946522,0.010989,0.0122324,0.00310559,0.0106082,0.00911641,0.0173546,0.00864937,0.0100464,0.0109991,0.0197015,0.0120968
DB01259,0.0271444,0.00498753,0.00383632,0.0434783,0.0209877,0.00494438,0.00130378,0.00362757,0.00391773,0.0229696,0.0235149,0.0321142,0.024646,0.00694444,0.00825826,0.0197317,0.0289975,0.0276243,0.0416192,0.02,0.02589,0.0216346,0.00352113,0.0172612,0.0131737,0.0514801,0.0459164,0.0426009,0.00463768,0.019948,0.0430416,0.13472,0.0304613,0.0152884,0.0058309,0.0156446,0.0243137,0.0449521,0.0167683,0.0169492,0.033033,0.0572557,0.0572034,0.0108415,0.0414798,0.00368098,0.0153453,0.0261866,0.00958466,0.00453401,0.0476562,0.0319052,0.0904818,0.00458716,0.00363196
DB01260,0.00457666,0.0056005,0.00314465,0.00504202,0.00429448,0.00682382,0,0.012971,0.00713502,0.00734574,0.00306373,0.00562372,0.00618857,0.00717439,0.00654511,0.00574163,0.00396221,0.0124069,0.00687285,0.0119332,0.00971817,0.00676002,0.00827301,0.00833333,0.00485437,0.00493421,0.00419698,0.00318471,0.0362673,0.00761035,0.00443656,0.00242718,0.00453401,0.00933333,0.463913,0.00412712,0.00331911,0.00677813,0.00657277,0.00470035,0.00413413,0.00266525,0.00444444,0.00911411,0.0087007,0.00742574,0.00187383,0.011269,0.0102289,0.122948,0.00467071,0.0041365,0.00520532,0.0142857,0.012979
DB01261,0.0201342,0.0107991,0.00449438,0.0221519,0.0208768,0.0171306,0.002331,0.0123457,0.00438596,0.020202,0.0124224,0.02375,0.0266836,0.0226586,0.0120846,0.0324675,0.0146572,0.0172722,0.021262,0.0145349,0.0391061,0.0195865,0.00375469,0.0263158,0.00793651,0.0343176,0.0137043,0.0252182,0.00794798,0.0169903,0.0276243,0.0188889,0.0192771,0.0359779,0.00629845,0.0247209,0.00938478,0.0285714,0.041841,0.0236794,0.0186457,0.0180556,0.0280374,0.00746269,0.0314136,0.0212766,0.00662252,0.0189099,0.0131291,0.00914077,0.0203459,0.0231959,0.0314685,0.00758853,0.0123711
DB01262,0.0199115,0.0321543,0.010101,0.0162933,0.0148368,0.0123457,0,0.0486322,0.0285714,0.0269542,0.0118343,0.0151057,0.00478796,0.0114504,0.0106007,0.0125471,0.0070529,0.0123217,0.00826446,0.0254516,0.0142487,0.025974,0.0282575,0.0101266,0.019774,0.0061296,0.00614035,0.00775194,0.00807754,0.0161765,0.0157233,0.0104987,0.0174672,0.0209205,0.0120608,0.0160714,0.00612745,0.018559,0.00951249,0.0121951,0.00450958,0.0103448,0.013834,0.00683527,0.0206897,0.0214724,0.00980392,0.0420054,0.0910364,0.00868984,0.00943396,0.0125196,0.01373,0.022439,0.0487805
DB01263,0.0239833,0.0132371,0.00489596,0.035533,0.0152941,0.0107143,0.00124533,0.0128655,0.00855513,0.0214968,0.0188902,0.0240343,0.0289555,0.0105769,0.00877835,0.0199693,0.0202429,0.0266272,0.0472175,0.018412,0.0349206,0.0202335,0.011178,0.0267857,0.0243902,0.0283251,0.0195581,0.0287563,0.00797721,0.0167785,0.0304288,0.0205534,0.0347752,0.0190606,0.00905723,0.0202952,0.0151286,0.0370899,0.0185874,0.0173913,0.0202312,0.0365169,0.0465587,0.0101317,0.0376344,0.0203106,0.0171569,0.0287081,0.0188088,0.00794439,0.0600462,0.0236635,0.0466884,0.0194932,0.0128806
DB01264,0.0384615,0.0190476,0.00784314,0.0258993,0.0923379,0.011194,0,0.0275735,0.0314637,0.0371945,0.0239411,0.0448113,0.0150784,0.0290456,0.0219256,0.0189621,0.023116,0.0242354,0.0291005,0.0302817,0.0363825,0.0350515,0.0482509,0.044293,0.0435572,0.0484615,0.0170316,0.019039,0.0117647,0.0307517,0.0189492,0.0186335,0.0293123,0.0374891,0.0141911,0.015015,0.0147059,0.0286996,0.0221154,0.0396694,0.0222017,0.0282776,0.0430416,0.0107849,0.029734,0.0148423,0.0275049,0.0303983,0.0195072,0.0111502,0.0278578,0.0487211,0.0297806,0.0293638,0.0276243
DB01265,0.0145228,0.0294985,0.0123457,0.0173745,0.0192837,0.0113636,0,0.0448179,0.0289855,0.0180412,0.0164835,0.0115607,0.00672495,0.0108696,0.0102623,0.0108959,0.00745527,0.0121019,0.00735294,0.0306699,0.01375,0.0161491,0.0286145,0.0142518,0.0236842,0.00770548,0.00563014,0.0075188,0.00869565,0.0198582,0.0111562,0.00630517,0.013947,0.0213632,0.0124095,0.0183406,0.00951249,0.0158562,0.011534,0.016055,0.00767544,0.00821018,0.0150094,0.00670691,0.0238612,0.0169014,0.012012,0.0418301,0.0702918,0.00919238,0.00798176,0.011994,0.0150862,0.0237869,0.0449438
DB01267,0.0349398,0.0112518,0.00576369,0.0406032,0.0164835,0.00693481,0.00147059,0.0136426,0.00428266,0.0292813,0.0164835,0.0219675,0.0332042,0.0164294,0.00802568,0.0405872,0.0274325,0.0321391,0.0301954,0.0338983,0.094532,0.0276817,0.00669216,0.0191816,0.0201613,0.0445645,0.0259146,0.0414013,0.00919681,0.0206186,0.0316981,0.0236635,0.0319849,0.0261389,0.00692042,0.0274247,0.0175292,0.0357977,0.0288779,0.0175219,0.0262739,0.0303665,0.0447248,0.0102592,0.0498753,0.00966851,0.0143472,0.0318302,0.0199307,0.00686378,0.0278689,0.0255152,0.039555,0.00626305,0.0136612
DB01268,0.0202703,0.00326264,0.00507614,0.0559254,0.0159744,0.00647249,0.00173611,0.00629921,0.00240385,0.0342801,0.0176,0.0233051,0.0494048,0.012285,0.0114135,0.0175601,0.0204717,0.0192308,0.0413749,0.0171391,0.0237643,0.032381,0.00211193,0.0236337,0.0170807,0.0396254,0.0184967,0.0406223,0.0091623,0.0335782,0.0360952,0.0300097,0.0279503,0.0151878,0.00497063,0.0163236,0.0333642,0.0310924,0.0169039,0.0186782,0.0666067,0.0576923,0.0717131,0.0178571,0.0453258,0.00642055,0.0151515,0.0221154,0.00562324,0.00613839,0.0379061,0.0261723,0.0439093,0.00524345,0.00630915
DB01273,0.040404,0.0107817,0.00283286,0.027881,0.0206186,0.00526316,0,0.0126904,0.00507614,0.0212766,0.0179949,0.0239774,0.0119601,0.0121317,0.00662252,0.025,0.0108321,0.0176434,0.0204678,0.0171741,0.021978,0.0205562,0.00424929,0.0111607,0.019656,0.0143339,0.0133794,0.0244421,0.00540541,0.0191518,0.024024,0.0537084,0.0400552,0.0542477,0.00354072,0.0153322,0.00922722,0.0238589,0.0512224,0.012959,0.0117773,0.0191083,0.0216216,0.00526662,0.0663812,0.013089,0.0111421,0.0210918,0.0183374,0.00385356,0.0144928,0.0233577,0.0226337,0.00547445,0.0127226
DB01274,0.0593824,0.0268456,0.0106383,0.0827741,0.10101,0.0162338,0,0.03125,0.0115607,0.0447552,0.0827815,0.028169,0.0253879,0.0279441,0.0205811,0.0421053,0.0242643,0.0320427,0.0375293,0.0309106,0.047749,0.0430686,0.015873,0.0322581,0.116129,0.0490287,0.0219731,0.0382831,0.00900164,0.0257967,0.0247046,0.0370879,0.0539291,0.0366775,0.00683491,0.0135379,0.0267516,0.0711785,0.0438048,0.0309278,0.0379147,0.0793951,0.0993377,0.0146138,0.315951,0.022508,0.0690909,0.0516039,0.0132626,0.0074174,0.039555,0.0326797,0.111688,0.0117532,0.0345912
DB01275,0.0410557,0,0,0.0342105,0.0630631,0.00452489,0,0.00420168,0,0.0218069,0.0925926,0.0385321,0.0111276,0.00712589,0.00669344,0.0478326,0.0128411,0.011822,0.019802,0.0132979,0.0447531,0.0208955,0,0.0464286,0.0323887,0.0185547,0.012963,0.0307692,0.00175439,0.0502693,0.0249406,0.0456693,0.0458554,0.00811124,0.00164745,0.0117647,0.0228898,0.0184729,0.00814111,0.0474576,0.0168394,0.0344828,0.0329949,0.00885609,0.04,0.00888889,0.0357143,0.0184332,0.0105105,0.00142755,0.0344828,0.0525292,0.0369231,0.0010627,0.00421941
